[BEGIN] 12/6/2019 4:41:33 PM
[ 4423.282978] part1,68,778,2103,1971,1396,973,707,411,333,225,141,54,42,20,13,6,1,4,0,0,
[ 4423.291271] part2,91,1140,3154,2767,1372,713,615,423,268,170,112,71,44,14,27,10,12,4,4,3,
[ 4423.299810] part3,146,1401,2704,2224,1390,992,648,400,231,159,84,63,53,9,13,3,3,2,0,0,
[ 4423.308074] part4,85,1218,3073,2706,1142,736,624,402,221,115,46,26,29,15,16,4,1,1,0,1,
[ 4423.316334] part5,157,1416,3633,2541,1221,610,440,297,227,115,72,47,21,20,13,8,1,1,0,0,
[ 4424.316383] part1,44,716,1565,1696,1536,1007,739,442,307,196,135,90,49,33,22,6,5,3,0,0,
[ 4424.324812] part2,59,989,2546,2703,1643,813,629,390,265,161,90,61,43,19,13,13,10,6,1,2,
[ 4424.333197] part3,142,1254,2499,2231,1323,879,669,400,284,156,119,79,34,17,16,13,6,1,1,2,
[ 4424.341745] part4,44,786,2583,2552,1218,758,596,349,222,101,77,40,26,10,13,4,6,3,3,1,
[ 4424.349962] part5,109,911,2883,2461,1318,646,510,344,246,121,71,51,17,20,14,4,5,2,0,0,
[ 4425.349661] part1,61,820,2258,1608,1097,567,352,211,139,45,37,19,16,4,4,4,0,1,0,0,
[ 4425.357611] part2,166,1878,2908,2529,1390,978,801,503,269,165,91,66,25,28,22,9,4,3,0,3,
[ 4425.365963] part3,100,980,2805,3199,1571,782,658,403,226,151,68,53,36,21,10,9,2,1,1,2,
[ 4425.374226] part4,56,837,2539,3119,2088,1119,699,402,263,143,93,51,18,15,8,1,0,0,0,0,
[ 4425.382402] part5,38,514,1611,1497,1317,756,534,292,220,122,80,47,29,13,7,3,1,1,1,0,
[ 4426.383013] part1,64,1836,3679,1849,1031,507,367,174,117,73,48,9,7,10,8,4,3,2,1,0,
[ 4426.390957] part2,45,625,1538,1972,1752,1248,1011,564,302,180,115,86,66,27,15,9,4,1,7,1,
[ 4426.399398] part3,104,800,2368,2583,1605,1052,871,592,411,235,144,107,46,30,23,11,13,4,2,2,
[ 4426.408096] part4,95,953,2519,2254,1376,862,608,381,241,131,79,31,15,15,9,2,4,2,1,3,
[ 4426.416192] part5,58,646,2799,2978,1513,992,616,318,225,111,64,35,19,19,7,1,1,0,0,0,
[ 4427.416359] part1,28,1060,3644,2748,1478,863,490,251,144,71,30,18,9,4,2,1,0,0,0,0,
[ 4427.424290] part2,23,461,810,1247,1321,799,792,582,350,153,75,54,37,19,14,10,4,0,2,1,
[ 4427.432474] part3,133,980,2555,2603,1923,1207,939,569,338,223,193,111,83,46,35,10,9,8,5,7,
[ 4427.441089] part4,69,825,2097,2102,1591,1126,744,514,336,194,96,44,41,18,5,5,4,2,0,0,
[ 4427.449274] part5,62,867,3124,3580,1726,781,646,317,183,112,41,20,24,11,9,4,2,0,2,0,
[ 4428.449701] part1,69,869,2207,2041,1554,890,650,367,269,142,92,58,30,15,10,7,6,0,0,0,
[ 4428.457907] part2,116,1415,3821,3261,1657,704,441,237,174,83,53,27,25,10,8,2,3,2,1,4,
[ 4428.466081] part3,130,1233,2543,2328,1226,665,507,295,227,130,86,38,16,15,1,1,5,0,0,2,
[ 4428.474351] part4,82,1226,3314,2709,1183,907,661,368,268,122,72,30,33,16,13,5,4,3,5,0,
[ 4428.482620] part5,160,1425,3389,2853,1127,578,370,252,156,108,64,34,33,8,12,3,3,1,0,1,
[ 4429.483039] part1,64,854,2039,2008,1610,974,686,385,334,184,139,46,36,18,16,10,4,3,1,0,
[ 4429.491408] part2,120,1200,3277,2840,1433,769,588,416,263,157,106,73,55,35,21,18,7,1,1,5,
[ 4429.499932] part3,131,1452,2721,2343,1243,778,628,383,259,146,93,56,30,27,20,10,5,0,0,0,
[ 4429.508376] part4,91,1255,3186,2719,1185,871,711,402,219,102,71,32,22,19,13,4,4,1,1,1,
[ 4429.516642] part5,157,1523,3274,2817,1154,537,341,200,146,91,45,24,27,13,11,6,0,0,0,0,
[ 4429.629472] (1)-2541	[[HDMI][AUDIOF]] Audio STS : FSM=5(CHECK), hbr=0/0, sample_cnt= 163370, hbr_sample_cnt=0, fifo_ov=0, type=2(LPCM), ch_mode=0, ch_num=2, acr_freq=48000, wait_acr_cnt=1
